Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/463671536076/services/compute.googleapis.com","serviceusage.Service","prj-p-bu2sample-restrict-xdqm","compute.googleapis.com","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/463671536076/sinks/_Required","logging.LogSink","prj-p-bu2sample-restrict-xdqm","_Required","null","null","","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/463671536076/locations/northamerica-northeast2/buckets/_Required","logging.LogBucket","prj-p-bu2sample-restrict-xdqm","projects/463671536076/locations/northamerica-northeast2/buckets/_Required","null","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","Audit bucket","northamerica-northeast2","{}","[]","null"
"//iam.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm/serviceAccounts/project-service-account@prj-p-bu2sample-restrict-xdqm.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-bu2sample-restrict-xdqm","prj-p-bu2sample-restrict Project Service Account","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","","{}","[]","{email:project-service-account@prj-p-bu2sample-restrict-xdqm.iam.gserviceaccount.com,uniqueId:108210662951443134421}"
"//compute.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","compute.Project","prj-p-bu2sample-restrict-xdqm","prj-p-bu2sample-restrict-xdqm","2024-03-18T19:58:13Z","null","","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","global","{}","[]","{xpnProjectStatus:SERVICE}"
"//iam.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm/serviceAccounts/463671536076-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-bu2sample-restrict-xdqm","Compute Engine default service account","null","null","DISABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","","{}","[]","{email:463671536076-compute@developer.gserviceaccount.com,uniqueId:100218444038529210448}"
"//cloudbilling.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-bu2sample-restrict-xdqm","projects/prj-p-bu2sample-restrict-xdqm/billingInfo","null","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","cloudresourcemanager.Project","prj-p-bu2sample-restrict-xdqm","prj-p-bu2sample-restrict","2024-03-18T19:57:46Z","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/20352130948","[]","[]","","global","{primary_contact:example,vpc_type:restricted,env_code:p,business_code:bu2,secondary_contact:example2,billing_code:1234,environment:production,application_name:bu2-sample-application}","[]","{projectId:prj-p-bu2sample-restrict-xdqm}"
"//serviceusage.googleapis.com/projects/463671536076/services/oslogin.googleapis.com","serviceusage.Service","prj-p-bu2sample-restrict-xdqm","oslogin.googleapis.com","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/463671536076/services/accesscontextmanager.googleapis.com","serviceusage.Service","prj-p-bu2sample-restrict-xdqm","accesscontextmanager.googleapis.com","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-restrict-xdqm","[]","[]","","global","{}","[]","null"
