Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//logging.googleapis.com/projects/668358694143/locations/northamerica-northeast2/buckets/_Required","logging.LogBucket","prj-p-bu2sample-base-ob3a","projects/668358694143/locations/northamerica-northeast2/buckets/_Required","null","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","Audit bucket","northamerica-northeast2","{}","[]","null"
"//storage.googleapis.com/bkt-cmek-encrypted-2811de245f67f6d00fda626525b06046","storage.Bucket","prj-p-bu2sample-base-ob3a","bkt-cmek-encrypted-2811de245f67f6d00fda626525b06046","2024-03-18T19:59:27Z","2024-03-18T19:59:27Z","","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[projects/prj-p-bu2env-kms-ggzm/locations/northamerica-northeast2/keyRings/sample-keyring/cryptoKeys/crypto-key-example]","[]","","northamerica-northeast2","{}","[]","null"
"//iam.googleapis.com/projects/prj-p-bu2sample-base-ob3a/serviceAccounts/project-service-account@prj-p-bu2sample-base-ob3a.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-bu2sample-base-ob3a","prj-p-bu2sample-base Project Service Account","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","","","{}","[]","{email:project-service-account@prj-p-bu2sample-base-ob3a.iam.gserviceaccount.com,uniqueId:103523962726049869217}"
"//compute.googleapis.com/projects/prj-p-bu2sample-base-ob3a","compute.Project","prj-p-bu2sample-base-ob3a","prj-p-bu2sample-base-ob3a","2024-03-18T19:58:13Z","null","","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","","global","{}","[]","{xpnProjectStatus:SERVICE}"
"//iam.googleapis.com/projects/prj-p-bu2sample-base-ob3a/serviceAccounts/668358694143-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-bu2sample-base-ob3a","Compute Engine default service account","null","null","DISABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","","","{}","[]","{email:668358694143-compute@developer.gserviceaccount.com,uniqueId:115166489682618779361}"
"//cloudbilling.googleapis.com/projects/prj-p-bu2sample-base-ob3a/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-bu2sample-base-ob3a","projects/prj-p-bu2sample-base-ob3a/billingInfo","null","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","cloudresourcemanager.Project","prj-p-bu2sample-base-ob3a","prj-p-bu2sample-base","2024-03-18T19:57:46Z","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/20352130948","[]","[]","","global","{environment:production,vpc_type:base,env_code:p,business_code:bu2,billing_code:1234,secondary_contact:example2,primary_contact:example,application_name:bu2-sample-application}","[]","{projectId:prj-p-bu2sample-base-ob3a}"
"//logging.googleapis.com/projects/668358694143/locations/northamerica-northeast2/buckets/_Default","logging.LogBucket","prj-p-bu2sample-base-ob3a","projects/668358694143/locations/northamerica-northeast2/buckets/_Default","null","null","ACTIVE","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","Default bucket","northamerica-northeast2","{}","[]","null"
"//serviceusage.googleapis.com/projects/668358694143/services/oslogin.googleapis.com","serviceusage.Service","prj-p-bu2sample-base-ob3a","oslogin.googleapis.com","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/668358694143/services/iamcredentials.googleapis.com","serviceusage.Service","prj-p-bu2sample-base-ob3a","iamcredentials.googleapis.com","null","null","ENABLED","[folders/20352130948,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu2sample-base-ob3a","[]","[]","","global","{}","[]","null"
