Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/376892500193/services/billingbudgets.googleapis.com","serviceusage.Service","prj-c-logging-svla","billingbudgets.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/storage-component.googleapis.com","serviceusage.Service","prj-c-logging-svla","storage-component.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//bigquery.googleapis.com/projects/prj-c-logging-svla/datasets/ds_c_logbkt_analytics","bigquery.Dataset","prj-c-logging-svla","ds_c_logbkt_analytics","2024-03-15T15:11:35Z","2024-03-15T15:11:35Z","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","Dataset that holds views for the `logbkt-org-logs-bm52` log bucket from the `prj-c-logging-svla` project.","northamerica-northeast2","{}","[]","null"
"//bigquery.googleapis.com/projects/prj-c-logging-svla/datasets/ds_c_logbkt_analytics/tables/_AllLogs","bigquery.Table","prj-c-logging-svla","_AllLogs","2024-03-15T15:10:00Z","2024-03-20T18:16:30Z","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/prj-c-logging-svla/datasets/ds_c_logbkt_analytics","[]","[]","Access to all logs","northamerica-northeast2","{}","[]","null"
"//pubsub.googleapis.com/projects/prj-c-logging-svla/subscriptions/tp-org-logs-bm52-subscription","pubsub.Subscription","prj-c-logging-svla","projects/prj-c-logging-svla/subscriptions/tp-org-logs-bm52-subscription","null","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//iam.googleapis.com/projects/prj-c-logging-svla/serviceAccounts/tp-org-logs-bm52-subscriber@prj-c-logging-svla.iam.gserviceaccount.com","iam.ServiceAccount","prj-c-logging-svla","tp-org-logs-bm52 Topic Subscriber","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","","{}","[]","{email:tp-org-logs-bm52-subscriber@prj-c-logging-svla.iam.gserviceaccount.com,uniqueId:111580909092938910088}"
"//pubsub.googleapis.com/projects/prj-c-logging-svla/topics/tp-org-logs-bm52","pubsub.Topic","prj-c-logging-svla","projects/prj-c-logging-svla/topics/tp-org-logs-bm52","null","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//storage.googleapis.com/bkt-prj-c-logging-svla-org-logs-bm52","storage.Bucket","prj-c-logging-svla","bkt-prj-c-logging-svla-org-logs-bm52","2024-03-15T15:08:52Z","2024-03-15T15:10:32Z","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","us","{}","[]","null"
"//iam.googleapis.com/projects/prj-c-logging-svla/serviceAccounts/project-service-account@prj-c-logging-svla.iam.gserviceaccount.com","iam.ServiceAccount","prj-c-logging-svla","prj-c-logging Project Service Account","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","","{}","[]","{email:project-service-account@prj-c-logging-svla.iam.gserviceaccount.com,uniqueId:104110300045113507634}"
"//compute.googleapis.com/projects/prj-c-logging-svla","compute.Project","prj-c-logging-svla","prj-c-logging-svla","2024-03-15T15:06:02Z","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","{xpnProjectStatus:UNSPECIFIED_XPN_PROJECT_STATUS}"
"//iam.googleapis.com/projects/prj-c-logging-svla/serviceAccounts/376892500193-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-c-logging-svla","Compute Engine default service account","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","","{}","[]","{email:376892500193-compute@developer.gserviceaccount.com,uniqueId:109020373316321616145}"
"//cloudbilling.googleapis.com/projects/prj-c-logging-svla/billingInfo","cloudbilling.ProjectBillingInfo","prj-c-logging-svla","projects/prj-c-logging-svla/billingInfo","null","null","ACTIVE","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","cloudresourcemanager.Project","prj-c-logging-svla","prj-c-logging","2024-03-15T15:05:34Z","null","ACTIVE","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/246951171519","[]","[]","","global","{business_code:abcd,environment:production,billing_code:1234,secondary_contact:example2,application_name:org-logging,primary_contact:example1,env_code:p}","[]","{projectId:prj-c-logging-svla}"
"//logging.googleapis.com/projects/376892500193/sinks/_Default","logging.LogSink","prj-c-logging-svla","_Default","null","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/oslogin.googleapis.com","serviceusage.Service","prj-c-logging-svla","oslogin.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/bigqueryreservation.googleapis.com","serviceusage.Service","prj-c-logging-svla","bigqueryreservation.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/bigqueryconnection.googleapis.com","serviceusage.Service","prj-c-logging-svla","bigqueryconnection.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/376892500193/sinks/_Required","logging.LogSink","prj-c-logging-svla","_Required","null","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/bigquery.googleapis.com","serviceusage.Service","prj-c-logging-svla","bigquery.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/376892500193/locations/northamerica-northeast2/buckets/logbkt-org-logs-bm52","logging.LogBucket","prj-c-logging-svla","projects/376892500193/locations/northamerica-northeast2/buckets/logbkt-org-logs-bm52","2024-03-15T15:08:34Z","2024-03-15T15:08:34Z","ACTIVE","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","northamerica-northeast2","{}","[]","null"
"//logging.googleapis.com/projects/376892500193/locations/northamerica-northeast2/buckets/_Default","logging.LogBucket","prj-c-logging-svla","projects/376892500193/locations/northamerica-northeast2/buckets/_Default","null","null","ACTIVE","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","Default bucket","northamerica-northeast2","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/dataplex.googleapis.com","serviceusage.Service","prj-c-logging-svla","dataplex.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/analyticshub.googleapis.com","serviceusage.Service","prj-c-logging-svla","analyticshub.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/dataform.googleapis.com","serviceusage.Service","prj-c-logging-svla","dataform.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/compute.googleapis.com","serviceusage.Service","prj-c-logging-svla","compute.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/bigquerymigration.googleapis.com","serviceusage.Service","prj-c-logging-svla","bigquerymigration.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/376892500193/services/pubsub.googleapis.com","serviceusage.Service","prj-c-logging-svla","pubsub.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-logging-svla","[]","[]","","global","{}","[]","null"
