Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/298129689217/services/oslogin.googleapis.com","serviceusage.Service","prj-c-secrets-cb7v","oslogin.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/298129689217/services/compute.googleapis.com","serviceusage.Service","prj-c-secrets-cb7v","compute.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/298129689217/services/logging.googleapis.com","serviceusage.Service","prj-c-secrets-cb7v","logging.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","null"
"//iam.googleapis.com/projects/prj-c-secrets-cb7v/serviceAccounts/project-service-account@prj-c-secrets-cb7v.iam.gserviceaccount.com","iam.ServiceAccount","prj-c-secrets-cb7v","prj-c-secrets Project Service Account","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","","{}","[]","{email:project-service-account@prj-c-secrets-cb7v.iam.gserviceaccount.com,uniqueId:108909556978621625973}"
"//compute.googleapis.com/projects/prj-c-secrets-cb7v","compute.Project","prj-c-secrets-cb7v","prj-c-secrets-cb7v","2024-03-15T15:05:58Z","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","{xpnProjectStatus:UNSPECIFIED_XPN_PROJECT_STATUS}"
"//iam.googleapis.com/projects/prj-c-secrets-cb7v/serviceAccounts/298129689217-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-c-secrets-cb7v","Compute Engine default service account","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","","{}","[]","{email:298129689217-compute@developer.gserviceaccount.com,uniqueId:117855962009284842580}"
"//cloudbilling.googleapis.com/projects/prj-c-secrets-cb7v/billingInfo","cloudbilling.ProjectBillingInfo","prj-c-secrets-cb7v","projects/prj-c-secrets-cb7v/billingInfo","null","null","ACTIVE","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","cloudresourcemanager.Project","prj-c-secrets-cb7v","prj-c-secrets","2024-03-15T15:05:30Z","null","ACTIVE","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/246951171519","[]","[]","","global","{billing_code:1234,env_code:p,environment:production,secondary_contact:example2,primary_contact:example1,business_code:abcd,application_name:org-secrets}","[]","{projectId:prj-c-secrets-cb7v}"
"//serviceusage.googleapis.com/projects/298129689217/services/secretmanager.googleapis.com","serviceusage.Service","prj-c-secrets-cb7v","secretmanager.googleapis.com","null","null","ENABLED","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/298129689217/sinks/_Required","logging.LogSink","prj-c-secrets-cb7v","_Required","null","null","","[folders/246951171519,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-secrets-cb7v","[]","[]","","global","{}","[]","null"
