Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//logging.googleapis.com/projects/170641593863/sinks/_Default","logging.LogSink","prj-p-bu1env-kms-1hzx","_Default","null","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/170641593863/services/secretmanager.googleapis.com","serviceusage.Service","prj-p-bu1env-kms-1hzx","secretmanager.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/170641593863/services/oslogin.googleapis.com","serviceusage.Service","prj-p-bu1env-kms-1hzx","oslogin.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//cloudkms.googleapis.com/projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring/cryptoKeys/crypto-key-example/cryptoKeyVersions/1","cloudkms.CryptoKeyVersion","prj-p-bu1env-kms-1hzx","projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring/cryptoKeys/crypto-key-example/cryptoKeyVersions/1","2024-03-18T19:31:41Z","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudkms.googleapis.com/CryptoKey","//cloudkms.googleapis.com/projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring/cryptoKeys/crypto-key-example","[]","[]","","northamerica-northeast2","{}","[]","null"
"//cloudkms.googleapis.com/projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring/cryptoKeys/crypto-key-example","cloudkms.CryptoKey","prj-p-bu1env-kms-1hzx","projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring/cryptoKeys/crypto-key-example","2024-03-18T19:31:41Z","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudkms.googleapis.com/KeyRing","//cloudkms.googleapis.com/projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring","[]","[]","","northamerica-northeast2","{}","[]","null"
"//cloudkms.googleapis.com/projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring","cloudkms.KeyRing","prj-p-bu1env-kms-1hzx","projects/prj-p-bu1env-kms-1hzx/locations/northamerica-northeast2/keyRings/sample-keyring","2024-03-18T19:31:40Z","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","northamerica-northeast2","{}","[]","null"
"//iam.googleapis.com/projects/prj-p-bu1env-kms-1hzx/serviceAccounts/project-service-account@prj-p-bu1env-kms-1hzx.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-bu1env-kms-1hzx","prj-p-bu1env-kms Project Service Account","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","","{}","[]","{email:project-service-account@prj-p-bu1env-kms-1hzx.iam.gserviceaccount.com,uniqueId:108372935265845838936}"
"//compute.googleapis.com/projects/prj-p-bu1env-kms-1hzx","compute.Project","prj-p-bu1env-kms-1hzx","prj-p-bu1env-kms-1hzx","2024-03-18T19:30:32Z","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","{xpnProjectStatus:UNSPECIFIED_XPN_PROJECT_STATUS}"
"//iam.googleapis.com/projects/prj-p-bu1env-kms-1hzx/serviceAccounts/170641593863-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-bu1env-kms-1hzx","Compute Engine default service account","null","null","DISABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","","{}","[]","{email:170641593863-compute@developer.gserviceaccount.com,uniqueId:110073054836313077009}"
"//cloudbilling.googleapis.com/projects/prj-p-bu1env-kms-1hzx/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-bu1env-kms-1hzx","projects/prj-p-bu1env-kms-1hzx/billingInfo","null","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","cloudresourcemanager.Project","prj-p-bu1env-kms-1hzx","prj-p-bu1env-kms","2024-03-18T19:30:03Z","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/890257135830","[]","[]","","global","{application_name:bu1-sample-application,env_code:p,secondary_contact:example2,environment:production,primary_contact:example,business_code:bu1,billing_code:1234}","[]","{projectId:prj-p-bu1env-kms-1hzx}"
"//logging.googleapis.com/projects/170641593863/locations/northamerica-northeast2/buckets/_Required","logging.LogBucket","prj-p-bu1env-kms-1hzx","projects/170641593863/locations/northamerica-northeast2/buckets/_Required","null","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","Audit bucket","northamerica-northeast2","{}","[]","null"
"//logging.googleapis.com/projects/170641593863/locations/northamerica-northeast2/buckets/_Default","logging.LogBucket","prj-p-bu1env-kms-1hzx","projects/170641593863/locations/northamerica-northeast2/buckets/_Default","null","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","Default bucket","northamerica-northeast2","{}","[]","null"
"//serviceusage.googleapis.com/projects/170641593863/services/logging.googleapis.com","serviceusage.Service","prj-p-bu1env-kms-1hzx","logging.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/170641593863/services/compute.googleapis.com","serviceusage.Service","prj-p-bu1env-kms-1hzx","compute.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/170641593863/services/cloudkms.googleapis.com","serviceusage.Service","prj-p-bu1env-kms-1hzx","cloudkms.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/170641593863/services/billingbudgets.googleapis.com","serviceusage.Service","prj-p-bu1env-kms-1hzx","billingbudgets.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/170641593863/sinks/_Required","logging.LogSink","prj-p-bu1env-kms-1hzx","_Required","null","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1env-kms-1hzx","[]","[]","","global","{}","[]","null"
