Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/571236585823/services/compute.googleapis.com","serviceusage.Service","prj-p-bu1sample-restrict-4vbs","compute.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","global","{}","[]","null"
"//iam.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs/serviceAccounts/project-service-account@prj-p-bu1sample-restrict-4vbs.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-bu1sample-restrict-4vbs","prj-p-bu1sample-restrict Project Service Account","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","","{}","[]","{email:project-service-account@prj-p-bu1sample-restrict-4vbs.iam.gserviceaccount.com,uniqueId:113611150358246878924}"
"//compute.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","compute.Project","prj-p-bu1sample-restrict-4vbs","prj-p-bu1sample-restrict-4vbs","2024-03-18T19:30:31Z","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","global","{}","[]","{xpnProjectStatus:SERVICE}"
"//iam.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs/serviceAccounts/571236585823-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-bu1sample-restrict-4vbs","Compute Engine default service account","null","null","DISABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","","{}","[]","{email:571236585823-compute@developer.gserviceaccount.com,uniqueId:113859238295319998556}"
"//cloudbilling.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-bu1sample-restrict-4vbs","projects/prj-p-bu1sample-restrict-4vbs/billingInfo","null","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","cloudresourcemanager.Project","prj-p-bu1sample-restrict-4vbs","prj-p-bu1sample-restrict","2024-03-18T19:30:03Z","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/890257135830","[]","[]","","global","{billing_code:1234,primary_contact:example,secondary_contact:example2,environment:production,env_code:p,application_name:bu1-sample-application,business_code:bu1,vpc_type:restricted}","[]","{projectId:prj-p-bu1sample-restrict-4vbs}"
"//logging.googleapis.com/projects/571236585823/sinks/_Required","logging.LogSink","prj-p-bu1sample-restrict-4vbs","_Required","null","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/571236585823/sinks/_Default","logging.LogSink","prj-p-bu1sample-restrict-4vbs","_Default","null","null","","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/571236585823/locations/northamerica-northeast2/buckets/_Default","logging.LogBucket","prj-p-bu1sample-restrict-4vbs","projects/571236585823/locations/northamerica-northeast2/buckets/_Default","null","null","ACTIVE","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","Default bucket","northamerica-northeast2","{}","[]","null"
"//serviceusage.googleapis.com/projects/571236585823/services/accesscontextmanager.googleapis.com","serviceusage.Service","prj-p-bu1sample-restrict-4vbs","accesscontextmanager.googleapis.com","null","null","ENABLED","[folders/890257135830,folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-bu1sample-restrict-4vbs","[]","[]","","global","{}","[]","null"
