Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/760816373141/services/oslogin.googleapis.com","serviceusage.Service","prj-c-dns-hub-b53f","oslogin.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/regions/us-west1/addresses/dns-forwarding-cf3ca0b5fb88fc7f","compute.Address","prj-c-dns-hub-b53f","dns-forwarding-cf3ca0b5fb88fc7f","2024-03-18T16:16:05Z","null","RESERVED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","","us-west1","{}","[]","{address:172.16.0.2}"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/global/routes/rt-c-dns-hub-1000-all-default-private-api","compute.Route","prj-c-dns-hub-b53f","rt-c-dns-hub-1000-all-default-private-api","2024-03-18T16:16:02Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","Route through IGW to allow private google api access.","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/regions/us-central1/addresses/dns-forwarding-74690e21a29d5e86","compute.Address","prj-c-dns-hub-b53f","dns-forwarding-74690e21a29d5e86","2024-03-18T16:15:56Z","null","RESERVED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","","us-central1","{}","[]","{address:172.16.0.130}"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/regions/us-central1/routers/cr-c-dns-hub-us-central1-cr3","compute.Router","prj-c-dns-hub-b53f","cr-c-dns-hub-us-central1-cr3","2024-03-18T16:15:52Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","","us-central1","{}","[]","null"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/regions/us-west1/routers/cr-c-dns-hub-us-west1-cr1","compute.Router","prj-c-dns-hub-b53f","cr-c-dns-hub-us-west1-cr1","2024-03-18T16:15:47Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","","us-west1","{}","[]","null"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/regions/us-central1/routers/cr-c-dns-hub-us-central1-cr4","compute.Router","prj-c-dns-hub-b53f","cr-c-dns-hub-us-central1-cr4","2024-03-18T16:15:43Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","","us-central1","{}","[]","null"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/global/routes/default-route-96274fae8be86ccb","compute.Route","prj-c-dns-hub-b53f","default-route-96274fae8be86ccb","2024-03-18T16:15:43Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","Default local route to the subnetwork 172.16.0.0/25.","global","{}","[]","null"
"//dns.googleapis.com/projects/prj-c-dns-hub-b53f/managedZones/1263234396645777406","dns.ManagedZone","prj-c-dns-hub-b53f","fz-dns-hub","2024-03-18T16:15:42Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","Managed by Terraform","","{}","[]","{dnsName:gcp.mcn.gouv.qc.ca.}"
"//compute.googleapis.com/projects/prj-c-dns-hub-b53f/regions/us-west1/subnetworks/sb-c-dns-hub-us-west1","compute.Subnetwork","prj-c-dns-hub-b53f","sb-c-dns-hub-us-west1","2024-03-18T16:15:40Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-c-dns-hub-b53f","[]","[]","DNS hub subnet for region 1.","us-west1","{}","[]","{gatewayAddress:172.16.0.1}"
