Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/491715680872/services/oslogin.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","oslogin.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/pubsub.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","pubsub.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/491715680872/sinks/_Required","logging.LogSink","prj-p-shared-restricted-eg0u","_Required","null","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/bigqueryconnection.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","bigqueryconnection.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/491715680872/sinks/_Default","logging.LogSink","prj-p-shared-restricted-eg0u","_Default","null","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/addresses/ga-p-shared-restricted-spoke-vpc-peering-internal","compute.Address","prj-p-shared-restricted-eg0u","ga-p-shared-restricted-spoke-vpc-peering-internal","2024-03-18T16:23:11Z","null","RESERVED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","{address:10.16.56.0}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/regions/us-west1/addresses/dns-forwarding-17fbb56c8ebee1ea","compute.Address","prj-p-shared-restricted-eg0u","dns-forwarding-17fbb56c8ebee1ea","2024-03-18T16:23:00Z","null","RESERVED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","us-west1","{}","[]","{address:10.8.192.2}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/peering-route-e96697ba26523be2","compute.Route","prj-p-shared-restricted-eg0u","peering-route-e96697ba26523be2","2024-03-18T16:22:55Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Auto generated route via peering [np-vpc-p-shared-restricted-spoke-vpc-c-shared-restricted-hub].","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/peering-route-b3419dd69f0a5c47","compute.Route","prj-p-shared-restricted-eg0u","peering-route-b3419dd69f0a5c47","2024-03-18T16:22:55Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Auto generated route via peering [np-vpc-p-shared-restricted-spoke-vpc-c-shared-restricted-hub].","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/peering-route-b955d658cd4e618d","compute.Route","prj-p-shared-restricted-eg0u","peering-route-b955d658cd4e618d","2024-03-18T16:22:55Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Auto generated route via peering [np-vpc-p-shared-restricted-spoke-vpc-c-shared-restricted-hub].","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/peering-route-6c3d03fe607d9270","compute.Route","prj-p-shared-restricted-eg0u","peering-route-6c3d03fe607d9270","2024-03-18T16:22:55Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Auto generated route via peering [np-vpc-p-shared-restricted-spoke-vpc-c-shared-restricted-hub].","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/regions/us-central1/addresses/dns-forwarding-4d20dc856139dc75","compute.Address","prj-p-shared-restricted-eg0u","dns-forwarding-4d20dc856139dc75","2024-03-18T16:22:50Z","null","RESERVED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","us-central1","{}","[]","{address:10.9.192.2}"
"//servicedirectory.googleapis.com/projects/prj-p-shared-restricted-eg0u/locations/us-central1/namespaces/goog-psc-vpc-p-shared-restric-7666879705858299120/services/globalrule/endpoints/default","servicedirectory.Endpoint","prj-p-shared-restricted-eg0u","default","2024-03-18T16:22:41Z","2024-03-18T16:22:41Z","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","servicedirectory.googleapis.com/Service","//servicedirectory.googleapis.com/projects/prj-p-shared-restricted-eg0u/locations/us-central1/namespaces/goog-psc-vpc-p-shared-restric-7666879705858299120/services/globalrule","[]","[]","","us-central1","{}","[]","null"
"//servicedirectory.googleapis.com/projects/prj-p-shared-restricted-eg0u/locations/us-central1/namespaces/goog-psc-vpc-p-shared-restric-7666879705858299120/services/globalrule","servicedirectory.Service","prj-p-shared-restricted-eg0u","globalrule","2024-03-18T16:22:41Z","2024-03-18T16:22:41Z","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","servicedirectory.googleapis.com/Namespace","//servicedirectory.googleapis.com/projects/prj-p-shared-restricted-eg0u/locations/us-central1/namespaces/goog-psc-vpc-p-shared-restric-7666879705858299120","[]","[]","","us-central1","{}","[]","null"
"//servicedirectory.googleapis.com/projects/prj-p-shared-restricted-eg0u/locations/us-central1/namespaces/goog-psc-vpc-p-shared-restric-7666879705858299120","servicedirectory.Namespace","prj-p-shared-restricted-eg0u","goog-psc-vpc-p-shared-restric-7666879705858299120","2024-03-18T16:22:41Z","2024-03-18T16:22:41Z","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","us-central1","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/forwardingRules/globalrule","compute.ForwardingRule","prj-p-shared-restricted-eg0u","globalrule","2024-03-18T16:22:40Z","null","UNSPECIFIED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","{IPAddress:10.17.0.8}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/default-route-c15c429191524426","compute.Route","prj-p-shared-restricted-eg0u","default-route-c15c429191524426","2024-03-18T16:22:40Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default local route to the subnetwork 10.8.192.0/18.","global","{}","[]","null"
"//dns.googleapis.com/projects/prj-p-shared-restricted-eg0u/managedZones/1114935434203072036","dns.ManagedZone","prj-p-shared-restricted-eg0u","dz-p-shared-restricted-pkg-dev","2024-03-18T16:22:38Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Private DNS zone to configure pkg.dev","","{}","[]","{dnsName:pkg.dev.}"
"//dns.googleapis.com/projects/prj-p-shared-restricted-eg0u/managedZones/7772152053298878907","dns.ManagedZone","prj-p-shared-restricted-eg0u","dz-p-shared-restricted-apis","2024-03-18T16:22:37Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Private DNS zone to configure restricted.googleapis.com.","","{}","[]","{dnsName:googleapis.com.}"
"//dns.googleapis.com/projects/prj-p-shared-restricted-eg0u/managedZones/7130666140684457439","dns.ManagedZone","prj-p-shared-restricted-eg0u","dz-p-shared-restricted-gcr","2024-03-18T16:22:36Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Private DNS zone to configure gcr.io","","{}","[]","{dnsName:gcr.io.}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/default-route-e8dd0760af18fd85","compute.Route","prj-p-shared-restricted-eg0u","default-route-e8dd0760af18fd85","2024-03-18T16:22:34Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default local route to the subnetwork 100.72.192.0/18.","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/default-route-3bfd73ae00a19ace","compute.Route","prj-p-shared-restricted-eg0u","default-route-3bfd73ae00a19ace","2024-03-18T16:22:33Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default local route to the subnetwork 100.73.192.0/18.","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/default-route-d6c99010172f0b0d","compute.Route","prj-p-shared-restricted-eg0u","default-route-d6c99010172f0b0d","2024-03-18T16:22:30Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default local route to the subnetwork 10.26.6.0/23.","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/regions/us-west1/subnetworks/sb-p-shared-restricted-us-west1","compute.Subnetwork","prj-p-shared-restricted-eg0u","sb-p-shared-restricted-us-west1","2024-03-18T16:22:29Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","First production subnet example.","us-west1","{}","[]","{gatewayAddress:10.8.192.1}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/default-route-b585fe4142680b97","compute.Route","prj-p-shared-restricted-eg0u","default-route-b585fe4142680b97","2024-03-18T16:22:29Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default local route to the subnetwork 10.27.6.0/23.","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/routes/default-route-c75f99a07f9a242f","compute.Route","prj-p-shared-restricted-eg0u","default-route-c75f99a07f9a242f","2024-03-18T16:22:29Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default local route to the subnetwork 10.9.192.0/18.","global","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/firewallPolicies/fp-p-hub-and-spoke-restricted-firewalls","compute.FirewallPolicy","prj-p-shared-restricted-eg0u","","2024-03-18T16:22:29Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Firewall rules for restricted hub and spoke shared vpc: vpc-p-shared-restricted-spoke.","global","{}","[]","null"
"//dns.googleapis.com/projects/prj-p-shared-restricted-eg0u/managedZones/5346101843713924158","dns.ManagedZone","prj-p-shared-restricted-eg0u","dz-p-shared-restricted-to-dns-hub","2024-03-18T16:22:28Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Private DNS peering zone.","","{}","[]","{dnsName:gcp.mcn.gouv.qc.ca.,peeringConfigTargetNetworkNetworkUrl:https://www.googleapis.com/compute/v1/projects/prj-c-dns-hub-b53f/global/networks/vpc-c-dns-hub}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/regions/us-central1/subnetworks/sb-p-shared-restricted-us-central1","compute.Subnetwork","prj-p-shared-restricted-eg0u","sb-p-shared-restricted-us-central1","2024-03-18T16:22:27Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Second production subnet example.","us-central1","{}","[]","{gatewayAddress:10.9.192.1}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/addresses/global-psconnect-ip","compute.Address","prj-p-shared-restricted-eg0u","global-psconnect-ip","2024-03-18T16:22:27Z","null","RESERVED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","{address:10.17.0.8}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/regions/us-central1/subnetworks/sb-p-shared-restricted-us-central1-proxy","compute.Subnetwork","prj-p-shared-restricted-eg0u","sb-p-shared-restricted-us-central1-proxy","2024-03-18T16:22:27Z","null","READY","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Second production proxy-only subnet example.","us-central1","{}","[]","{gatewayAddress:10.27.6.1}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/regions/us-west1/subnetworks/sb-p-shared-restricted-us-west1-proxy","compute.Subnetwork","prj-p-shared-restricted-eg0u","sb-p-shared-restricted-us-west1-proxy","2024-03-18T16:22:27Z","null","READY","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","First production proxy-only subnet example.","us-west1","{}","[]","{gatewayAddress:10.26.6.1}"
"//dns.googleapis.com/projects/prj-p-shared-restricted-eg0u/policies/8455532171859557452","dns.Policy","prj-p-shared-restricted-eg0u","dp-p-shared-restricted-default-policy","null","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Managed by Terraform","","{}","[]","null"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u/global/networks/vpc-p-shared-restricted-spoke","compute.Network","prj-p-shared-restricted-eg0u","vpc-p-shared-restricted-spoke","2024-03-18T16:21:51Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//iam.googleapis.com/projects/prj-p-shared-restricted-eg0u/serviceAccounts/project-service-account@prj-p-shared-restricted-eg0u.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-shared-restricted-eg0u","prj-p-shared-restricted Project Service Account","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","","{}","[]","{email:project-service-account@prj-p-shared-restricted-eg0u.iam.gserviceaccount.com,uniqueId:104930793107497245113}"
"//compute.googleapis.com/projects/prj-p-shared-restricted-eg0u","compute.Project","prj-p-shared-restricted-eg0u","prj-p-shared-restricted-eg0u","2024-03-15T15:04:47Z","null","","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","{xpnProjectStatus:HOST}"
"//iam.googleapis.com/projects/prj-p-shared-restricted-eg0u/serviceAccounts/491715680872-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-shared-restricted-eg0u","Compute Engine default service account","null","null","DISABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","","{}","[]","{email:491715680872-compute@developer.gserviceaccount.com,uniqueId:112524830819648569815}"
"//cloudbilling.googleapis.com/projects/prj-p-shared-restricted-eg0u/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-shared-restricted-eg0u","projects/prj-p-shared-restricted-eg0u/billingInfo","null","null","ACTIVE","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","cloudresourcemanager.Project","prj-p-shared-restricted-eg0u","prj-p-shared-restricted","2024-03-15T15:04:19Z","null","ACTIVE","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/279563041330","[]","[]","","global","{secondary_contact:example2,primary_contact:example1,business_code:abcd,billing_code:1234,environment:production,env_code:p,application_name:restricted-shared-vpc-host}","[]","{projectId:prj-p-shared-restricted-eg0u}"
"//serviceusage.googleapis.com/projects/491715680872/services/autoscaling.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","autoscaling.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/monitoring.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","monitoring.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/bigqueryreservation.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","bigqueryreservation.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/491715680872/locations/northamerica-northeast2/buckets/_Default","logging.LogBucket","prj-p-shared-restricted-eg0u","projects/491715680872/locations/northamerica-northeast2/buckets/_Default","null","null","ACTIVE","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","Default bucket","northamerica-northeast2","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/compute.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","compute.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/cloudresourcemanager.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","cloudresourcemanager.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/servicenetworking.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","servicenetworking.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/dataplex.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","dataplex.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/dns.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","dns.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/billingbudgets.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","billingbudgets.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/491715680872/services/artifactregistry.googleapis.com","serviceusage.Service","prj-p-shared-restricted-eg0u","artifactregistry.googleapis.com","null","null","ENABLED","[folders/279563041330,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-shared-restricted-eg0u","[]","[]","","global","{}","[]","null"
