Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//logging.googleapis.com/projects/496294860586/locations/northamerica-northeast2/buckets/_Required","logging.LogBucket","prj-p-secrets-0znd","projects/496294860586/locations/northamerica-northeast2/buckets/_Required","null","null","ACTIVE","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","Audit bucket","northamerica-northeast2","{}","[]","null"
"//iam.googleapis.com/projects/prj-p-secrets-0znd/serviceAccounts/project-service-account@prj-p-secrets-0znd.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-secrets-0znd","prj-p-secrets Project Service Account","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","","{}","[]","{email:project-service-account@prj-p-secrets-0znd.iam.gserviceaccount.com,uniqueId:106156095974162038276}"
"//compute.googleapis.com/projects/prj-p-secrets-0znd","compute.Project","prj-p-secrets-0znd","prj-p-secrets-0znd","2024-03-18T15:06:18Z","null","","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","global","{}","[]","{xpnProjectStatus:UNSPECIFIED_XPN_PROJECT_STATUS}"
"//iam.googleapis.com/projects/prj-p-secrets-0znd/serviceAccounts/496294860586-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-secrets-0znd","Compute Engine default service account","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","","{}","[]","{email:496294860586-compute@developer.gserviceaccount.com,uniqueId:105758239206070449205}"
"//cloudbilling.googleapis.com/projects/prj-p-secrets-0znd/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-secrets-0znd","projects/prj-p-secrets-0znd/billingInfo","null","null","ACTIVE","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","cloudresourcemanager.Project","prj-p-secrets-0znd","prj-p-secrets","2024-03-18T15:05:51Z","null","ACTIVE","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/380973402205","[]","[]","","global","{secondary_contact:example2,application_name:env-secrets,environment:production,primary_contact:example1,env_code:p,billing_code:1234,business_code:abcd}","[]","{projectId:prj-p-secrets-0znd}"
"//serviceusage.googleapis.com/projects/496294860586/services/logging.googleapis.com","serviceusage.Service","prj-p-secrets-0znd","logging.googleapis.com","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/496294860586/services/oslogin.googleapis.com","serviceusage.Service","prj-p-secrets-0znd","oslogin.googleapis.com","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/496294860586/sinks/_Required","logging.LogSink","prj-p-secrets-0znd","_Required","null","null","","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/496294860586/services/secretmanager.googleapis.com","serviceusage.Service","prj-p-secrets-0znd","secretmanager.googleapis.com","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-secrets-0znd","[]","[]","","global","{}","[]","null"
