Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//iam.googleapis.com/projects/prj-p-monitoring-ocyh/serviceAccounts/project-service-account@prj-p-monitoring-ocyh.iam.gserviceaccount.com","iam.ServiceAccount","prj-p-monitoring-ocyh","prj-p-monitoring Project Service Account","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","","{}","[]","{email:project-service-account@prj-p-monitoring-ocyh.iam.gserviceaccount.com,uniqueId:118352812551596391144}"
"//compute.googleapis.com/projects/prj-p-monitoring-ocyh","compute.Project","prj-p-monitoring-ocyh","prj-p-monitoring-ocyh","2024-03-18T15:06:18Z","null","","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","{xpnProjectStatus:UNSPECIFIED_XPN_PROJECT_STATUS}"
"//iam.googleapis.com/projects/prj-p-monitoring-ocyh/serviceAccounts/323728953565-compute@developer.gserviceaccount.com","iam.ServiceAccount","prj-p-monitoring-ocyh","Compute Engine default service account","null","null","DISABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","","{}","[]","{email:323728953565-compute@developer.gserviceaccount.com,uniqueId:117087991167428443103}"
"//cloudbilling.googleapis.com/projects/prj-p-monitoring-ocyh/billingInfo","cloudbilling.ProjectBillingInfo","prj-p-monitoring-ocyh","projects/prj-p-monitoring-ocyh/billingInfo","null","null","ACTIVE","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","null"
"//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","cloudresourcemanager.Project","prj-p-monitoring-ocyh","prj-p-monitoring","2024-03-18T15:05:51Z","null","ACTIVE","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Folder","//cloudresourcemanager.googleapis.com/folders/380973402205","[]","[]","","global","{billing_code:1234,environment:production,business_code:abcd,primary_contact:example1,env_code:p,application_name:env-monitoring,secondary_contact:example2}","[]","{projectId:prj-p-monitoring-ocyh}"
"//serviceusage.googleapis.com/projects/323728953565/services/billingbudgets.googleapis.com","serviceusage.Service","prj-p-monitoring-ocyh","billingbudgets.googleapis.com","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/323728953565/sinks/_Required","logging.LogSink","prj-p-monitoring-ocyh","_Required","null","null","","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/323728953565/services/oslogin.googleapis.com","serviceusage.Service","prj-p-monitoring-ocyh","oslogin.googleapis.com","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/323728953565/services/compute.googleapis.com","serviceusage.Service","prj-p-monitoring-ocyh","compute.googleapis.com","null","null","ENABLED","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","null"
"//logging.googleapis.com/projects/323728953565/sinks/_Default","logging.LogSink","prj-p-monitoring-ocyh","_Default","null","null","","[folders/380973402205,folders/1020261881397,folders/491776663180]","organizations/946862951350","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/prj-p-monitoring-ocyh","[]","[]","","global","{}","[]","null"
